,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours
1222,2018-05-12 21:00:00+00:00,-3.1,155.1,6,424,3.3,2018-05-12 22:00:00+00:00,5.311538462,3.547307692,417.3576923,1.01,-3,155.5,2018-05-12 21:00:00+00:00,1
1223,2018-05-12 22:00:00+00:00,-3.1,155.1,5.4,437,3.2,2018-05-12 23:00:00+00:00,5.884230769,3.145769231,443.2192308,1.01,-3,155.5,2018-05-12 22:00:00+00:00,1
1224,2018-05-12 23:00:00+00:00,-3.1,155.2,5.8,450,3.5,2018-05-13 00:00:00+00:00,5.555,3.328076923,440.9307692,1.01,-2.9,156.4,2018-05-12 23:00:00+00:00,1
1225,2018-05-13 00:00:00+00:00,-3.1,155.2,5.6,463,3.8,2018-05-13 01:00:00+00:00,5.815,3.236923077,439.8961538,1.01,-2.9,156.4,2018-05-13 00:00:00+00:00,1
1226,2018-05-13 01:00:00+00:00,-3,155.2,5.6,456,3.6,2018-05-13 02:00:00+00:00,5.756666667,3.631666667,434.7333333,1.01,-2.9,156.4,2018-05-13 01:00:00+00:00,1
1227,2018-05-13 02:00:00+00:00,-3,155.3,5.5,452,3.9,2018-05-13 03:00:00+00:00,4.373333333,4.673333333,428.7666667,1.01,-2.9,156.4,2018-05-13 02:00:00+00:00,1
1228,2018-05-13 03:00:00+00:00,-3,155.3,4.4,447,5.4,2018-05-13 04:00:00+00:00,4.981428571,5.111428571,428.5714286,1.01,-2.9,156.4,2018-05-13 03:00:00+00:00,1
1229,2018-05-13 04:00:00+00:00,-3,155.4,5,444,5.9,2018-05-13 05:00:00+00:00,5.853333333,5.268333333,425.95,1.01,-2.9,156.4,2018-05-13 04:00:00+00:00,1
1230,2018-05-13 05:00:00+00:00,-3,155.4,5.6,442,6.6,2018-05-13 06:00:00+00:00,6.3375,5.6975,424.925,1.01,-2.9,156.4,2018-05-13 05:00:00+00:00,1
1245,2018-05-13 20:00:00+00:00,-3,156,2.6,416,8.2,2018-05-13 21:00:00+00:00,4.55625,3.371875,395.2875,1.01,-2.9,156.4,2018-05-13 20:00:00+00:00,1
1246,2018-05-13 21:00:00+00:00,-3,156,4.4,419,4.5,2018-05-13 22:00:00+00:00,4.028846154,3.45,386.4,1.01,-2.9,156.4,2018-05-13 21:00:00+00:00,1
1247,2018-05-13 22:00:00+00:00,-3,156.1,3.6,414,4.3,2018-05-13 23:00:00+00:00,3.595833333,3.446666667,384.2,1.01,-2.9,156.4,2018-05-13 22:00:00+00:00,1
1248,2018-05-13 23:00:00+00:00,-2.9,156.1,3.6,408,4.4,2018-05-14 00:00:00+00:00,4.579090909,2.747272727,407.7,1.01,-2.8,157.4,2018-05-13 23:00:00+00:00,1
1249,2018-05-14 00:00:00+00:00,-2.9,156.2,4.1,424,3.6,2018-05-14 01:00:00+00:00,4.123461538,2.626538462,388.6961538,1.01,-2.8,157.4,2018-05-14 00:00:00+00:00,1
1250,2018-05-14 01:00:00+00:00,-2.9,156.2,4.2,416,3.7,2018-05-14 02:00:00+00:00,3.921153846,2.597692308,385.1307692,1.01,-2.8,157.4,2018-05-14 01:00:00+00:00,1
1251,2018-05-14 02:00:00+00:00,-2.9,156.2,3.8,415,3.6,2018-05-14 03:00:00+00:00,3.495384615,2.799230769,382.9,1.01,-2.8,157.4,2018-05-14 02:00:00+00:00,1
1252,2018-05-14 03:00:00+00:00,-2.9,156.3,3.5,410,3.8,2018-05-14 04:00:00+00:00,3.462692308,3.313076923,373.1346154,1.01,-2.8,157.4,2018-05-14 03:00:00+00:00,1
1253,2018-05-14 04:00:00+00:00,-2.9,156.3,3.4,389,4.1,2018-05-14 05:00:00+00:00,3.349090909,3.209090909,374.9090909,1.01,-2.8,157.4,2018-05-14 04:00:00+00:00,1
1254,2018-05-14 05:00:00+00:00,-2.9,156.4,3.3,394,4.1,2018-05-14 06:00:00+00:00,3.068333333,3.161666667,375.1166667,1.01,-2.8,157.4,2018-05-14 05:00:00+00:00,1
1255,2018-05-14 06:00:00+00:00,-2.9,156.4,3.2,394,4.4,2018-05-14 07:00:00+00:00,3.245,2.845,369.1,1.01,-2.8,157.4,2018-05-14 06:00:00+00:00,1
1270,2018-05-14 21:00:00+00:00,-2.8,157,2.7,359,6.1,2018-05-14 22:00:00+00:00,2.5395,5.196,339.68,1.01,-2.8,157.4,2018-05-14 21:00:00+00:00,1
1271,2018-05-14 22:00:00+00:00,-2.8,157,2.8,346,4.1,2018-05-14 23:00:00+00:00,3.056153846,5.348846154,336.35,1.01,-2.8,157.4,2018-05-14 22:00:00+00:00,1
1272,2018-05-14 23:00:00+00:00,-2.8,157.1,2.7,349,4.9,2018-05-15 00:00:00+00:00,3.005454545,5.233636364,343.9272727,1.01,-2.7,158.3,2018-05-14 23:00:00+00:00,1
1273,2018-05-15 00:00:00+00:00,-2.8,157.1,2.9,358,6.1,2018-05-15 01:00:00+00:00,2.768333333,5.215,343.5666667,1.01,-2.7,158.3,2018-05-15 00:00:00+00:00,1
1274,2018-05-15 01:00:00+00:00,-2.8,157.2,2.6,357,5.5,2018-05-15 02:00:00+00:00,3.172857143,5.025714286,346.7285714,1.01,-2.7,158.3,2018-05-15 01:00:00+00:00,1
1275,2018-05-15 02:00:00+00:00,-2.8,157.2,3,370,6.7,2018-05-15 03:00:00+00:00,3.990555556,4.898333333,344.3111111,1.01,-2.7,158.3,2018-05-15 02:00:00+00:00,1
1276,2018-05-15 03:00:00+00:00,-2.8,157.2,3.3,359,6.2,2018-05-15 04:00:00+00:00,3.371923077,4.382692308,342.8923077,1.01,-2.7,158.3,2018-05-15 03:00:00+00:00,1
1277,2018-05-15 04:00:00+00:00,-2.8,157.3,3.3,369,6.5,2018-05-15 05:00:00+00:00,3.784230769,4.306538462,336.2538462,1.01,-2.7,158.3,2018-05-15 04:00:00+00:00,1
1278,2018-05-15 05:00:00+00:00,-2.8,157.3,3.6,367,6.1,2018-05-15 06:00:00+00:00,3.6868,4.1664,332.384,1.01,-2.7,158.3,2018-05-15 05:00:00+00:00,1
1279,2018-05-15 06:00:00+00:00,-2.8,157.4,3.5,348,5.4,2018-05-15 07:00:00+00:00,3.9664,3.9036,332.252,1.01,-2.7,158.3,2018-05-15 06:00:00+00:00,1
1295,2018-05-15 22:00:00+00:00,-2.7,158,4.4,340,5.2,2018-05-15 23:00:00+00:00,3.270769231,6.673461538,333.1038462,1.01,-2.7,158.3,2018-05-15 22:00:00+00:00,1
1296,2018-05-15 23:00:00+00:00,-2.7,158,2.8,348,9.2,2018-05-16 00:00:00+00:00,3.319230769,6.077307692,332.6230769,1.01,-2.6,159.2,2018-05-15 23:00:00+00:00,1
1297,2018-05-16 00:00:00+00:00,-2.7,158.1,3,344,9.1,2018-05-16 01:00:00+00:00,3.59,5.487142857,328.4428571,1.01,-2.6,159.2,2018-05-16 00:00:00+00:00,1
1298,2018-05-16 01:00:00+00:00,-2.7,158.1,3.3,348,8.5,2018-05-16 02:00:00+00:00,4.028333333,4.665,321.6166667,1.01,-2.6,159.2,2018-05-16 01:00:00+00:00,1
1299,2018-05-16 02:00:00+00:00,-2.7,158.2,3.9,338,6.7,2018-05-16 03:00:00+00:00,4.228571429,4.52,320.5571429,1.01,-2.6,159.2,2018-05-16 02:00:00+00:00,1
1300,2018-05-16 03:00:00+00:00,-2.7,158.2,4.1,335,6.6,2018-05-16 04:00:00+00:00,4.48,3.66,319,1.01,-2.6,159.2,2018-05-16 03:00:00+00:00,1
1301,2018-05-16 04:00:00+00:00,-2.7,158.2,4.3,332,6.1,2018-05-16 05:00:00+00:00,4.221428571,3.837142857,318.3142857,1.01,-2.6,159.2,2018-05-16 04:00:00+00:00,1
1302,2018-05-16 05:00:00+00:00,-2.7,158.3,4.2,331,6.2,2018-05-16 06:00:00+00:00,3.906111111,4.157777778,312.5944444,1.01,-2.6,159.2,2018-05-16 05:00:00+00:00,1
1303,2018-05-16 06:00:00+00:00,-2.7,158.3,3.9,329,7.4,2018-05-16 07:00:00+00:00,4.144615385,3.941538462,312.0807692,1.01,-2.6,159.2,2018-05-16 06:00:00+00:00,1
1304,2018-05-16 07:00:00+00:00,-2.7,158.4,4.2,328,7.2,2018-05-16 08:00:00+00:00,4.124210526,4.162105263,310.2894737,1.01,-2.6,159.2,2018-05-16 07:00:00+00:00,1
1319,2018-05-16 22:00:00+00:00,-2.6,159,6.6,332,12.7,2018-05-16 23:00:00+00:00,8.52,7.835,321.5,1.01,-2.6,159.2,2018-05-16 22:00:00+00:00,1
1344,2018-05-17 23:00:00+00:00,-2.5,160,5.4,412,2.3,2018-05-18 00:00:00+00:00,5.526666667,2.568333333,404.3166667,1.01,-2.4,161.1,2018-05-17 23:00:00+00:00,1
1345,2018-05-18 00:00:00+00:00,-2.5,160,5.6,414,2.2,2018-05-18 01:00:00+00:00,5.580769231,2.439615385,406.3576923,1.01,-2.4,161.1,2018-05-18 00:00:00+00:00,1
1346,2018-05-18 01:00:00+00:00,-2.5,160,5.5,423,2.3,2018-05-18 02:00:00+00:00,4.997142857,2.592142857,412.0571429,1.01,-2.4,161.1,2018-05-18 01:00:00+00:00,1
1347,2018-05-18 02:00:00+00:00,-2.5,160.1,5.3,427,2.3,2018-05-18 03:00:00+00:00,5.461428571,2.792857143,398.3714286,1.01,-2.4,161.1,2018-05-18 02:00:00+00:00,1
1348,2018-05-18 03:00:00+00:00,-2.5,160.1,5.2,426,3.2,2018-05-18 04:00:00+00:00,5.435,2.523333333,396.6333333,1.01,-2.4,161.1,2018-05-18 03:00:00+00:00,1
1349,2018-05-18 04:00:00+00:00,-2.5,160.2,5.4,417,2.9,2018-05-18 05:00:00+00:00,5.4,2.971428571,397.8285714,1.01,-2.4,161.1,2018-05-18 04:00:00+00:00,1
1350,2018-05-18 05:00:00+00:00,-2.5,160.2,5.4,414,2.7,2018-05-18 06:00:00+00:00,5.515,3.106666667,393.7,1.01,-2.4,161.1,2018-05-18 05:00:00+00:00,1
1351,2018-05-18 06:00:00+00:00,-2.5,160.2,5.1,409,2.7,2018-05-18 07:00:00+00:00,5.564285714,3.235714286,392.1857143,1.01,-2.4,161.1,2018-05-18 06:00:00+00:00,1
1352,2018-05-18 07:00:00+00:00,-2.5,160.3,5.1,405,2.7,2018-05-18 08:00:00+00:00,5.607142857,3.324285714,395.6,1.01,-2.4,161.1,2018-05-18 07:00:00+00:00,1
1353,2018-05-18 08:00:00+00:00,-2.5,160.3,5.3,401,2.8,2018-05-18 09:00:00+00:00,5.051666667,3.705,391.15,1.01,-2.4,161.1,2018-05-18 08:00:00+00:00,1
1354,2018-05-18 09:00:00+00:00,-2.4,160.4,5.4,405,3.2,2018-05-18 10:00:00+00:00,4.95,3,396.35,1.01,-2.4,161.1,2018-05-18 09:00:00+00:00,1
1369,2018-05-19 00:00:00+00:00,-2.4,161,3.3,409,3.1,2018-05-19 01:00:00+00:00,3.475,2.3675,358.6,1.01,-2.2,162,2018-05-19 00:00:00+00:00,1
1370,2018-05-19 01:00:00+00:00,-2.4,161,3.7,391,2.3,2018-05-19 02:00:00+00:00,3.656923077,2.281923077,354.9192308,1.01,-2.2,162,2018-05-19 01:00:00+00:00,1
1371,2018-05-19 02:00:00+00:00,-2.4,161,3.1,385,3,2018-05-19 03:00:00+00:00,3.8175,2.2575,349.025,1.01,-2.2,162,2018-05-19 02:00:00+00:00,1
1372,2018-05-19 03:00:00+00:00,-2.4,161.1,3.2,378,3.3,2018-05-19 04:00:00+00:00,3.455714286,2.954285714,355.5142857,1.01,-2.2,162,2018-05-19 03:00:00+00:00,1
1373,2018-05-19 04:00:00+00:00,-2.4,161.1,3.2,374,3.5,2018-05-19 05:00:00+00:00,3.458333333,2.755,357.9666667,1.01,-2.2,162,2018-05-19 04:00:00+00:00,1
1374,2018-05-19 05:00:00+00:00,-2.4,161.2,2.9,371,3.4,2018-05-19 06:00:00+00:00,3.477142857,2.895714286,357.5571429,1.01,-2.2,162,2018-05-19 05:00:00+00:00,1
1375,2018-05-19 06:00:00+00:00,-2.3,161.2,2.8,367,3.6,2018-05-19 07:00:00+00:00,3.371666667,2.806666667,355.6166667,1.01,-2.2,162,2018-05-19 06:00:00+00:00,1
1376,2018-05-19 07:00:00+00:00,-2.3,161.2,2.8,365,3.5,2018-05-19 08:00:00+00:00,3.291428571,2.755714286,354.0714286,1.01,-2.2,162,2018-05-19 07:00:00+00:00,1
1377,2018-05-19 08:00:00+00:00,-2.3,161.3,3.4,364,1.7,2018-05-19 09:00:00+00:00,3.297142857,2.828571429,348.3714286,1.01,-2.2,162,2018-05-19 08:00:00+00:00,1
1378,2018-05-19 09:00:00+00:00,-2.3,161.3,3,359,3.2,2018-05-19 10:00:00+00:00,3.245,3.163333333,344.0333333,1.01,-2.2,162,2018-05-19 09:00:00+00:00,1
1395,2018-05-20 02:00:00+00:00,-2.3,162,4.9,363,4.9,2018-05-20 03:00:00+00:00,5.672,4.4712,345.304,1.01,-2.1,162.9,2018-05-20 02:00:00+00:00,1
1396,2018-05-20 03:00:00+00:00,-2.2,162,5.3,362,4.4,2018-05-20 04:00:00+00:00,5.327647059,4.631176471,346.4882353,1.01,-2.1,162.9,2018-05-20 03:00:00+00:00,1
1397,2018-05-20 04:00:00+00:00,-2.2,162.1,4.9,360,4.1,2018-05-20 05:00:00+00:00,5.186666667,3.706666667,365,1.01,-2.1,162.9,2018-05-20 04:00:00+00:00,1
1398,2018-05-20 05:00:00+00:00,-2.2,162.1,4.9,364,3.4,2018-05-20 06:00:00+00:00,4.35,3.878571429,348.2142857,1.01,-2.1,162.9,2018-05-20 05:00:00+00:00,1
1399,2018-05-20 06:00:00+00:00,-2.2,162.2,4.7,369,3.6,2018-05-20 07:00:00+00:00,3.816666667,3.8,339.9333333,1.01,-2.1,162.9,2018-05-20 06:00:00+00:00,1
1400,2018-05-20 07:00:00+00:00,-2.2,162.2,4,349,3.4,2018-05-20 08:00:00+00:00,4.42,2.92,353.2142857,1.01,-2.1,162.9,2018-05-20 07:00:00+00:00,1
1401,2018-05-20 08:00:00+00:00,-2.2,162.2,4.4,373,2.9,2018-05-20 09:00:00+00:00,4.248333333,2.965,356.4333333,1.01,-2.1,162.9,2018-05-20 08:00:00+00:00,1
1402,2018-05-20 09:00:00+00:00,-2.2,162.3,4.3,372,2.9,2018-05-20 10:00:00+00:00,4.561428571,2.774285714,349.3142857,1.01,-2.1,162.9,2018-05-20 09:00:00+00:00,1
1403,2018-05-20 10:00:00+00:00,-2.2,162.3,4.5,368,2.6,2018-05-20 11:00:00+00:00,4.59,2.74,347.4,1.01,-2.1,162.9,2018-05-20 10:00:00+00:00,1
1420,2018-05-21 03:00:00+00:00,-2.1,163,4.5,336,2.3,2018-05-21 04:00:00+00:00,4.222222222,3.111666667,325.1,1.01,-2,163.9,2018-05-21 03:00:00+00:00,1
1421,2018-05-21 04:00:00+00:00,-2.1,163,4.4,339,2.1,2018-05-21 05:00:00+00:00,4.01,3.275714286,323.7571429,1.01,-2,163.9,2018-05-21 04:00:00+00:00,1
1422,2018-05-21 05:00:00+00:00,-2.1,163.1,4.3,337,2.5,2018-05-21 06:00:00+00:00,3.826,3.152,323.7,1.01,-2,163.9,2018-05-21 05:00:00+00:00,1
1423,2018-05-21 06:00:00+00:00,-2.1,163.1,3.9,331,2.3,2018-05-21 07:00:00+00:00,3.677142857,2.71,325.9,1.01,-2,163.9,2018-05-21 06:00:00+00:00,1
1424,2018-05-21 07:00:00+00:00,-2.1,163.1,3.7,341,2.8,2018-05-21 08:00:00+00:00,3.315,2.638333333,326.0833333,1.01,-2,163.9,2018-05-21 07:00:00+00:00,1
1425,2018-05-21 08:00:00+00:00,-2.1,163.2,3.4,352,3.5,2018-05-21 09:00:00+00:00,3.391428571,2.505714286,328.4285714,1.01,-2,163.9,2018-05-21 08:00:00+00:00,1
1426,2018-05-21 09:00:00+00:00,-2.1,163.2,3.4,346,3.1,2018-05-21 10:00:00+00:00,3.623333333,2.501666667,317.8833333,1.01,-2,163.9,2018-05-21 09:00:00+00:00,1
1427,2018-05-21 10:00:00+00:00,-2.1,163.3,3.5,344,3.2,2018-05-21 11:00:00+00:00,3.608571429,2.407142857,316.1857143,1.01,-2,163.9,2018-05-21 10:00:00+00:00,1
1428,2018-05-21 11:00:00+00:00,-2.1,163.3,3.8,326,2.7,2018-05-21 12:00:00+00:00,3.87,2.25,310.2,1.01,-2,163.9,2018-05-21 11:00:00+00:00,1
1445,2018-05-22 04:00:00+00:00,-2,164,4.2,298,8.2,2018-05-22 05:00:00+00:00,4.167692308,5.081538462,284.7153846,1.01,-1.9,164.8,2018-05-22 04:00:00+00:00,1
1446,2018-05-22 05:00:00+00:00,-2,164,4.3,299,8.4,2018-05-22 06:00:00+00:00,3.571111111,5.812592593,285.7074074,1.01,-1.9,164.8,2018-05-22 05:00:00+00:00,1
1447,2018-05-22 06:00:00+00:00,-2,164.1,4.4,301,9.2,2018-05-22 07:00:00+00:00,3.07,6.921666667,287.6333333,1.01,-1.9,164.8,2018-05-22 06:00:00+00:00,1
1448,2018-05-22 07:00:00+00:00,-2,164.1,3.6,305,10.2,2018-05-22 08:00:00+00:00,4.234285714,7.518571429,288.4571429,1.01,-1.9,164.8,2018-05-22 07:00:00+00:00,1
1449,2018-05-22 08:00:00+00:00,-2,164.1,3.9,307,11.1,2018-05-22 09:00:00+00:00,4.295,7.695,283.4666667,1.01,-1.9,164.8,2018-05-22 08:00:00+00:00,1
1450,2018-05-22 09:00:00+00:00,-2,164.2,4.4,304,10.4,2018-05-22 10:00:00+00:00,4.678571429,7.39,279.4714286,1.01,-1.9,164.8,2018-05-22 09:00:00+00:00,1
1451,2018-05-22 10:00:00+00:00,-2,164.2,4.8,297,8.8,2018-05-22 11:00:00+00:00,5.285,6.916666667,276.5833333,1.01,-1.9,164.8,2018-05-22 10:00:00+00:00,1
1452,2018-05-22 11:00:00+00:00,-2,164.3,4.8,295,8.8,2018-05-22 12:00:00+00:00,7.154,10.962,289.54,1.01,-1.9,164.8,2018-05-22 11:00:00+00:00,1
1470,2018-05-23 05:00:00+00:00,-1.9,165,7.6,387,10.6,2018-05-23 06:00:00+00:00,9.728888889,7.083333333,424.9,1.01,-1.8,165.8,2018-05-23 05:00:00+00:00,1
1471,2018-05-23 06:00:00+00:00,-1.9,165,8.2,418,9.7,2018-05-23 07:00:00+00:00,10.00153846,6.833076923,451.4038462,1.01,-1.8,165.8,2018-05-23 06:00:00+00:00,1
1472,2018-05-23 07:00:00+00:00,-1.9,165.1,10.3,449,9,2018-05-23 08:00:00+00:00,9.748333333,8.436666667,434.6416667,1.01,-1.8,165.8,2018-05-23 07:00:00+00:00,1
1473,2018-05-23 08:00:00+00:00,-1.9,165.1,8.4,438,10.2,2018-05-23 09:00:00+00:00,8.117142857,9.5,432.7857143,1.01,-1.8,165.8,2018-05-23 08:00:00+00:00,1
1474,2018-05-23 09:00:00+00:00,-1.9,165.1,7.9,446,10.8,2018-05-23 10:00:00+00:00,8.505,8.74,436.1166667,1.01,-1.8,165.8,2018-05-23 09:00:00+00:00,1
1475,2018-05-23 10:00:00+00:00,-1.9,165.2,9.2,448,10.6,2018-05-23 11:00:00+00:00,7.084285714,8.657142857,462,1.01,-1.8,165.8,2018-05-23 10:00:00+00:00,1
1476,2018-05-23 11:00:00+00:00,-1.9,165.2,6.8,469,10.9,2018-05-23 12:00:00+00:00,6.536666667,7.48,461.1166667,1.01,-1.8,165.8,2018-05-23 11:00:00+00:00,1
1477,2018-05-23 12:00:00+00:00,-1.9,165.3,6.3,472,9.6,2018-05-23 13:00:00+00:00,5.4,6.91,461.5,1.01,-1.8,165.8,2018-05-23 12:00:00+00:00,1
1495,2018-05-24 06:00:00+00:00,-1.8,166,2.2,476,4.3,2018-05-24 07:00:00+00:00,4.63125,3.22,455.65,1.01,-1.6,166.7,2018-05-24 06:00:00+00:00,1
1496,2018-05-24 07:00:00+00:00,-1.8,166,3.5,479,4.4,2018-05-24 08:00:00+00:00,3.861538462,3.221538462,452.1423077,1.01,-1.6,166.7,2018-05-24 07:00:00+00:00,1
1497,2018-05-24 08:00:00+00:00,-1.8,166.1,3.6,481,4.3,2018-05-24 09:00:00+00:00,4.048,3.279,454.86,1.01,-1.6,166.7,2018-05-24 08:00:00+00:00,1
1498,2018-05-24 09:00:00+00:00,-1.8,166.1,3.8,476,3.6,2018-05-24 10:00:00+00:00,3.56,2.848571429,449.0571429,1.01,-1.6,166.7,2018-05-24 09:00:00+00:00,1
1499,2018-05-24 10:00:00+00:00,-1.7,166.1,3.2,463,3.1,2018-05-24 11:00:00+00:00,3.566666667,2.603333333,426.2,1.01,-1.6,166.7,2018-05-24 10:00:00+00:00,1
1500,2018-05-24 11:00:00+00:00,-1.7,166.2,2.8,462,3.2,2018-05-24 12:00:00+00:00,3.284285714,2.84,432.7,1.01,-1.6,166.7,2018-05-24 11:00:00+00:00,1
1501,2018-05-24 12:00:00+00:00,-1.7,166.2,2.7,461,3.7,2018-05-24 13:00:00+00:00,1.8725,3.1075,422.225,1.01,-1.6,166.7,2018-05-24 12:00:00+00:00,1
1745,2018-06-03 16:00:00+00:00,-0.5,175.9,4.2,701,2.2,2018-06-03 17:00:00+00:00,3.965555556,1.425,663.1555556,1.02,-0.4,176.5,2018-06-03 16:00:00+00:00,1
1746,2018-06-03 17:00:00+00:00,-0.5,175.9,3.8,707,2.2,2018-06-03 18:00:00+00:00,4.251875,1.851875,658.16875,1.02,-0.4,176.5,2018-06-03 17:00:00+00:00,1
1747,2018-06-03 18:00:00+00:00,-0.5,176,3.9,673,2.2,2018-06-03 19:00:00+00:00,4.268571429,1.67,655.5428571,1.02,-0.4,176.5,2018-06-03 18:00:00+00:00,1
1748,2018-06-03 19:00:00+00:00,-0.5,176,3.7,680,1.9,2018-06-03 20:00:00+00:00,3.697142857,1.541428571,642.6285714,1.02,-0.4,176.5,2018-06-03 19:00:00+00:00,1
1749,2018-06-03 20:00:00+00:00,-0.5,176,3.1,675,1.8,2018-06-03 21:00:00+00:00,3.47,1.446,638.26,1.02,-0.4,176.5,2018-06-03 20:00:00+00:00,1
1770,2018-06-04 17:00:00+00:00,-0.4,176.9,3.6,507,2.9,2018-06-04 18:00:00+00:00,3.463157895,1.645263158,470.5736842,1.02,-0.3,177.5,2018-06-04 17:00:00+00:00,1
1771,2018-06-04 18:00:00+00:00,-0.4,176.9,3.4,502,2.8,2018-06-04 19:00:00+00:00,3.482631579,1.55,468.9368421,1.02,-0.3,177.5,2018-06-04 18:00:00+00:00,1
1772,2018-06-04 19:00:00+00:00,-0.4,177,3,489,2.9,2018-06-04 20:00:00+00:00,3.455,1.928333333,455.7333333,1.02,-0.3,177.5,2018-06-04 19:00:00+00:00,1
1773,2018-06-04 20:00:00+00:00,-0.4,177,3,476,3.3,2018-06-04 21:00:00+00:00,3.241428571,2.045714286,450.7142857,1.02,-0.3,177.5,2018-06-04 20:00:00+00:00,1
1774,2018-06-04 21:00:00+00:00,-0.4,177,3.2,474,3.2,2018-06-04 22:00:00+00:00,3.1025,2.215,446.45,1.02,-0.3,177.5,2018-06-04 21:00:00+00:00,1
1795,2018-06-05 18:00:00+00:00,-0.3,177.9,4.4,426,4.3,2018-06-05 19:00:00+00:00,3.011176471,3.032352941,406.0882353,1.02,-0.2,178.4,2018-06-05 18:00:00+00:00,1
1796,2018-06-05 19:00:00+00:00,-0.3,177.9,2.9,416,3.4,2018-06-05 20:00:00+00:00,3.615238095,3.115714286,398.5095238,1.02,-0.2,178.4,2018-06-05 19:00:00+00:00,1
1797,2018-06-05 20:00:00+00:00,-0.3,177.9,2.3,427,3.4,2018-06-05 21:00:00+00:00,3.488,2.764,398.5,1.02,-0.2,178.4,2018-06-05 20:00:00+00:00,1
1798,2018-06-05 21:00:00+00:00,-0.3,178,2,420,3.4,2018-06-05 22:00:00+00:00,2.504285714,2.85,393.0428571,1.02,-0.2,178.4,2018-06-05 21:00:00+00:00,1
1799,2018-06-05 22:00:00+00:00,-0.3,178,2.8,420,3.4,2018-06-05 23:00:00+00:00,2.68,2.435,399.1,1.02,-0.2,178.4,2018-06-05 22:00:00+00:00,1
1820,2018-06-06 19:00:00+00:00,-0.1,178.9,8.8,436,4.3,2018-06-06 20:00:00+00:00,9.196428571,3.043571429,416.0642857,1.01,-0.1,179.4,2018-06-06 19:00:00+00:00,1
1821,2018-06-06 20:00:00+00:00,-0.1,178.9,9.2,434,3.9,2018-06-06 21:00:00+00:00,9.405909091,2.865454545,404.2454545,1.01,-0.1,179.4,2018-06-06 20:00:00+00:00,1
1822,2018-06-06 21:00:00+00:00,-0.1,178.9,9.6,428,3.9,2018-06-06 22:00:00+00:00,9.856666667,2.713333333,391.0333333,1.01,-0.1,179.4,2018-06-06 21:00:00+00:00,1
1823,2018-06-06 22:00:00+00:00,-0.1,179,9.7,420,3.9,2018-06-06 23:00:00+00:00,10.01285714,2.964285714,388.3,1.01,-0.1,179.4,2018-06-06 22:00:00+00:00,1
1824,2018-06-06 23:00:00+00:00,-0.1,179,9.8,413,4.6,2018-06-07 00:00:00+00:00,9.81,2.67,384.7,1.01,0,180.3,2018-06-06 23:00:00+00:00,1
1845,2018-06-07 20:00:00+00:00,0,179.8,3,366,7.7,2018-06-07 21:00:00+00:00,5.049285714,4.020714286,352.6357143,1.01,0,180.3,2018-06-07 20:00:00+00:00,1
1846,2018-06-07 21:00:00+00:00,0,179.9,4.4,367,6.8,2018-06-07 22:00:00+00:00,4.922307692,4.566923077,352.1461538,1.01,0,180.3,2018-06-07 21:00:00+00:00,1
1847,2018-06-07 22:00:00+00:00,0,179.9,4.7,367,5.6,2018-06-07 23:00:00+00:00,4.143,4.2405,349.585,1.01,0,180.3,2018-06-07 22:00:00+00:00,1
1848,2018-06-07 23:00:00+00:00,0,180,3.8,368,6.2,2018-06-08 00:00:00+00:00,3.958,5.508,352.82,1.01,0.2,181.3,2018-06-07 23:00:00+00:00,1
1870,2018-06-08 21:00:00+00:00,0.1,180.8,3.1,357,8.1,2018-06-08 22:00:00+00:00,3.078,4.511333333,328.2533333,1.01,0.2,181.3,2018-06-08 21:00:00+00:00,1
1871,2018-06-08 22:00:00+00:00,0.1,180.9,3.5,353,6.8,2018-06-08 23:00:00+00:00,2.411923077,4.593846154,332.6653846,1.01,0.2,181.3,2018-06-08 22:00:00+00:00,1
1872,2018-06-08 23:00:00+00:00,0.1,180.9,3.4,350,6.1,2018-06-09 00:00:00+00:00,2.240384615,4.760769231,333.3692308,1.01,0.3,182.2,2018-06-08 23:00:00+00:00,1
1873,2018-06-09 00:00:00+00:00,0.1,181,2.9,350,6.9,2018-06-09 01:00:00+00:00,1.704545455,4.939090909,334.6545455,1.01,0.3,182.2,2018-06-09 00:00:00+00:00,1
1895,2018-06-09 22:00:00+00:00,0.2,181.8,2.6,329,8.5,2018-06-09 23:00:00+00:00,2.26,5.496666667,310.85,1.01,0.3,182.2,2018-06-09 22:00:00+00:00,1
1896,2018-06-09 23:00:00+00:00,0.2,181.9,2.7,334,6.9,2018-06-10 00:00:00+00:00,2.603333333,5.658571429,318.7285714,1.01,0.4,183.2,2018-06-09 23:00:00+00:00,1
1897,2018-06-10 00:00:00+00:00,0.2,181.9,2.6,334,6.1,2018-06-10 01:00:00+00:00,2.136666667,6.30952381,314.0809524,1.01,0.4,183.2,2018-06-10 00:00:00+00:00,1
