EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2017-07-19T20:00:00.000Z,4.7,220,2.1,398,5
 2017-07-19T21:00:00.000Z,4.7,220,2.5,393,4.7
 2017-07-19T22:00:00.000Z,4.7,220,1.3,393,6.2
 2017-07-19T23:00:00.000Z,4.7,220.1,1.3,391,6.9
 2017-07-20T00:00:00.000Z,4.7,220.1,1.1,387,7
 2017-07-20T01:00:00.000Z,4.7,220.2,1.7,385,6.8
 2017-07-20T02:00:00.000Z,4.7,220.2,1.3,383,7.6
 2017-07-20T03:00:00.000Z,4.7,220.2,1.9,383,8
 2017-07-20T04:00:00.000Z,4.7,220.3,3.5,383,7.5
 2017-07-20T05:00:00.000Z,4.7,220.3,3.1,382,9.3
 2017-07-20T06:00:00.000Z,4.7,220.4,3.4,381,10
 2017-07-20T07:00:00.000Z,4.7,220.4,2.8,381,11
 2017-07-20T08:00:00.000Z,4.7,220.4,2.8,385,12.4
 2017-07-20T09:00:00.000Z,4.7,220.5,3.1,388,12.9
 2017-07-20T10:00:00.000Z,4.7,220.5,4.5,383,10.2
 2017-07-20T11:00:00.000Z,4.7,220.5,6.7,395,16.6
 2017-07-20T12:00:00.000Z,4.7,220.6,7.4,391,15.4
 2017-07-20T13:00:00.000Z,4.7,220.6,8.1,394,12
 2017-07-20T14:00:00.000Z,4.7,220.7,8.9,399,9.9
 2017-07-20T15:00:00.000Z,4.7,220.7,8.8,398,10.1
 2017-07-20T16:00:00.000Z,4.7,220.7,9,410,10.3
 2017-07-20T17:00:00.000Z,4.8,220.8,10.3,404,7.8
 2017-07-20T18:00:00.000Z,4.8,220.8,8.8,416,8.8
 2017-07-20T19:00:00.000Z,4.8,220.9,8.8,452,8.6
 2017-07-20T20:00:00.000Z,4.8,220.9,8.3,465,7.7
 2017-07-20T21:00:00.000Z,4.8,220.9,7.6,482,6.2
 2017-07-20T22:00:00.000Z,4.8,221,7.2,469,5.2
 2017-07-20T23:00:00.000Z,4.8,221,8.3,470,5
 2017-07-21T00:00:00.000Z,4.8,221.1,8.6,487,5
 2017-07-21T01:00:00.000Z,4.8,221.1,8.1,517,5.2
 2017-07-21T02:00:00.000Z,4.8,221.1,7.9,517,4.6
 2017-07-21T03:00:00.000Z,4.8,221.2,8.3,519,4.9
 2017-07-21T04:00:00.000Z,4.8,221.2,8.4,521,5.4
 2017-07-21T05:00:00.000Z,4.8,221.3,9.5,556,3.5
 2017-07-21T06:00:00.000Z,4.8,221.3,8.7,611,2.4
 2017-07-21T07:00:00.000Z,4.8,221.3,8.9,614,2
 2017-07-21T08:00:00.000Z,4.8,221.4,7.5,628,1.6
 2017-07-21T09:00:00.000Z,4.8,221.4,7.1,642,1.6
 2017-07-21T10:00:00.000Z,4.8,221.5,6.7,639,1.4
 2017-07-21T11:00:00.000Z,4.8,221.5,5.7,657,1.6
 2017-07-21T12:00:00.000Z,4.8,221.5,5.1,715,2.2
 2017-07-21T13:00:00.000Z,4.8,221.6,6.1,647,1.4
 2017-07-21T14:00:00.000Z,4.8,221.6,6.1,625,1.3
 2017-07-21T15:00:00.000Z,4.8,221.7,6.5,651,1.6
 2017-07-21T16:00:00.000Z,4.8,221.7,7.2,639,1.6
 2017-07-21T17:00:00.000Z,4.8,221.7,6.9,631,1.8
 2017-07-21T18:00:00.000Z,4.8,221.8,6.3,654,1.8
 2017-07-21T19:00:00.000Z,4.8,221.8,6.1,669,2.2
 2017-07-21T20:00:00.000Z,4.9,221.9,6,661,2.4
 2017-07-21T21:00:00.000Z,4.9,221.9,6.4,637,2.5
 2017-07-21T22:00:00.000Z,4.9,221.9,6.6,612,2.5
 2017-07-21T23:00:00.000Z,4.9,222,6.8,614,2.5
 2017-07-22T00:00:00.000Z,4.9,222,6.5,613,2.5
 2017-07-22T01:00:00.000Z,4.9,222.1,6.8,579,2.6
 2017-07-22T02:00:00.000Z,4.9,222.1,6.9,573,2.4
 2017-07-22T03:00:00.000Z,4.9,222.1,6.9,562,2.5
 2017-07-22T04:00:00.000Z,4.9,222.2,7.2,554,2.8
 2017-07-22T05:00:00.000Z,4.9,222.2,6.9,568,3.8
 2017-07-22T06:00:00.000Z,4.9,222.3,7,543,4
 2017-07-22T07:00:00.000Z,4.9,222.3,7.3,552,4.2
 2017-07-22T08:00:00.000Z,4.9,222.3,7.8,574,5
 2017-07-22T09:00:00.000Z,4.9,222.4,7.8,563,4.9
 2017-07-22T10:00:00.000Z,4.9,222.4,6.8,550,4.3
 2017-07-22T11:00:00.000Z,4.9,222.5,6.5,550,4.6
 2017-07-22T12:00:00.000Z,4.9,222.5,6.4,540,4.6
 2017-07-22T13:00:00.000Z,4.9,222.5,6.9,558,4.8
 2017-07-22T14:00:00.000Z,4.9,222.6,6.9,556,4.7
 2017-07-22T15:00:00.000Z,4.9,222.6,6.2,557,4.5
 2017-07-22T16:00:00.000Z,4.9,222.7,6.5,556,4.5
 2017-07-22T17:00:00.000Z,4.9,222.7,5.3,591,4.5
 2017-07-22T18:00:00.000Z,4.9,222.7,5.5,589,4.1
 2017-07-22T19:00:00.000Z,4.9,222.8,5.1,590,4
 2017-07-22T20:00:00.000Z,4.9,222.8,4.9,595,3.5
 2017-07-22T21:00:00.000Z,4.9,222.9,4.5,592,3.4
 2017-07-22T22:00:00.000Z,4.9,222.9,5.3,592,3.5
 2017-07-22T23:00:00.000Z,5,222.9,5.3,570,2.7
 2017-07-23T00:00:00.000Z,5,223,5.9,586,2.1
 2017-07-23T01:00:00.000Z,5,223,5.9,574,2.3
 2017-07-23T02:00:00.000Z,5,223.1,5.1,590,2.7
 2017-07-23T03:00:00.000Z,5,223.1,4.5,606,3.3
 2017-07-23T04:00:00.000Z,5,223.1,5.1,573,2.8
 2017-07-23T05:00:00.000Z,5,223.2,5.5,554,3.2
 2017-07-23T06:00:00.000Z,5,223.2,6.2,553,3.4
 2017-07-23T07:00:00.000Z,5,223.3,6.1,527,3.2
 2017-07-23T08:00:00.000Z,5,223.3,6.1,538,2.8
 2017-07-23T09:00:00.000Z,5,223.3,5.6,569,2.4
 2017-07-23T10:00:00.000Z,5,223.4,5.3,556,3
 2017-07-23T11:00:00.000Z,5,223.4,6.2,547,3.7
 2017-07-23T12:00:00.000Z,5,223.5,7.9,568,3.6
 2017-07-23T13:00:00.000Z,5,223.5,7.9,594,3.1
 2017-07-23T14:00:00.000Z,5,223.5,6.2,612,3.6
 2017-07-23T15:00:00.000Z,5,223.6,5.2,602,3.1
 2017-07-23T16:00:00.000Z,5,223.6,4.8,594,2.8
 2017-07-23T17:00:00.000Z,5,223.6,4.4,599,2.6
 2017-07-23T18:00:00.000Z,5,223.7,4.6,615,2.4
 2017-07-23T19:00:00.000Z,5,223.7,4.3,629,2
 2017-07-23T20:00:00.000Z,5,223.8,4.4,625,2
 2017-07-23T21:00:00.000Z,5,223.8,4.6,616,2.1
 2017-07-23T22:00:00.000Z,5,223.8,4.2,624,2.6
 2017-07-23T23:00:00.000Z,5,223.9,4.6,617,3.4
 2017-07-24T00:00:00.000Z,5,223.9,5.5,602,3.6
 2017-07-24T01:00:00.000Z,5,224,5.4,618,2.9
 2017-07-24T02:00:00.000Z,5.1,224,5.5,664,2.6
 2017-07-24T03:00:00.000Z,5.1,224,6.2,669,2.4
 2017-07-24T04:00:00.000Z,5.1,224.1,5.8,686,2.8
 2017-07-24T05:00:00.000Z,5.1,224.1,5.7,667,2.5
 2017-07-24T06:00:00.000Z,5.1,224.2,5.6,643,2.2
 2017-07-24T07:00:00.000Z,5.1,224.2,5,646,2.9
 2017-07-24T08:00:00.000Z,5.1,224.2,4.2,623,3.7
 2017-07-24T09:00:00.000Z,5.1,224.3,4.3,615,3.7
 2017-07-24T10:00:00.000Z,5.1,224.3,3.9,607,3.1
 2017-07-24T11:00:00.000Z,5.1,224.4,4.5,609,3
 2017-07-24T12:00:00.000Z,5.1,224.4,3.7,606,2.7
 2017-07-24T13:00:00.000Z,5.1,224.4,4,609,2.9
 2017-07-24T14:00:00.000Z,5.1,224.5,3.9,599,2.8
 2017-07-24T15:00:00.000Z,5.1,224.5,4.5,603,3
 2017-07-24T16:00:00.000Z,5.1,224.6,4.7,605,2.9
 2017-07-24T17:00:00.000Z,5.1,224.6,4.3,616,3
 2017-07-24T18:00:00.000Z,5.1,224.6,4.1,630,3.4
 2017-07-24T19:00:00.000Z,5.1,224.7,4.7,638,3.2
 2017-07-24T20:00:00.000Z,5.1,224.7,3.9,659,3.2
 2017-07-24T21:00:00.000Z,5.1,224.8,3.7,685,2.7
 2017-07-24T22:00:00.000Z,5.1,224.8,3.3,702,2.3
 2017-07-24T23:00:00.000Z,5.1,224.8,3.3,653,2.2
 2017-07-25T00:00:00.000Z,5.1,224.9,3.5,612,2
 2017-07-25T01:00:00.000Z,5.1,224.9,3,601,2.2
 2017-07-25T02:00:00.000Z,5.1,225,3.5,590,1.9
 2017-07-25T03:00:00.000Z,5.1,225,4.1,599,2.1
 2017-07-25T04:00:00.000Z,5.1,225,4.4,603,2.1
 2017-07-25T05:00:00.000Z,5.1,225.1,4.2,611,2.4
 2017-07-25T06:00:00.000Z,5.2,225.1,4.3,599,2.3
 2017-07-25T07:00:00.000Z,5.2,225.2,3.8,579,2.5
 2017-07-25T08:00:00.000Z,5.2,225.2,3.3,582,3.9
 2017-07-25T09:00:00.000Z,5.2,225.2,3.9,568,4.2
 2017-07-25T10:00:00.000Z,5.2,225.3,4.9,568,4.6
 2017-07-25T11:00:00.000Z,5.2,225.3,3.9,566,5.1
 2017-07-25T12:00:00.000Z,5.2,225.4,3.7,566,5.2
 2017-07-25T13:00:00.000Z,5.2,225.4,5.2,556,4.4
 2017-07-25T14:00:00.000Z,5.2,225.4,4.1,588,4.2
 2017-07-25T15:00:00.000Z,5.2,225.5,4.7,601,3.4
 2017-07-25T16:00:00.000Z,5.2,225.5,5.2,590,4
 2017-07-25T17:00:00.000Z,5.2,225.6,4.7,576,3.6
 2017-07-25T18:00:00.000Z,5.2,225.6,4.8,561,4
 2017-07-25T19:00:00.000Z,5.2,225.6,5.6,563,4.7
 2017-07-25T20:00:00.000Z,5.2,225.7,5.8,580,4.9
 2017-07-25T21:00:00.000Z,5.2,225.7,7,585,5.5
 2017-07-25T22:00:00.000Z,5.2,225.8,7.1,605,4.1
 2017-07-25T23:00:00.000Z,5.2,225.8,5.9,610,3.9
 2017-07-26T00:00:00.000Z,5.2,225.8,4.3,615,4.2
 2017-07-26T01:00:00.000Z,5.2,225.9,5.1,620,3.1
 2017-07-26T02:00:00.000Z,5.2,225.9,3.7,631,2.6
 2017-07-26T03:00:00.000Z,5.2,226,4.4,629,2.3
 2017-07-26T04:00:00.000Z,5.2,226,3.9,642,2.8
 2017-07-26T05:00:00.000Z,5.2,226,4.7,632,3.2
 2017-07-26T06:00:00.000Z,5.2,226.1,5.1,635,3.6
 2017-07-26T07:00:00.000Z,5.2,226.1,5.5,612,3.9
 2017-07-26T08:00:00.000Z,5.2,226.2,6.8,582,4.2
 2017-07-26T09:00:00.000Z,5.2,226.2,5.9,583,3.7
 2017-07-26T10:00:00.000Z,5.2,226.2,5.7,582,4.1
 2017-07-26T11:00:00.000Z,5.3,226.3,5.3,559,3.3
 2017-07-26T12:00:00.000Z,5.3,226.3,4.2,581,3.2
 2017-07-26T13:00:00.000Z,5.3,226.4,4.6,570,3.3
 2017-07-26T14:00:00.000Z,5.3,226.4,4.8,568,3
 2017-07-26T15:00:00.000Z,5.3,226.4,5.2,572,3.1
 2017-07-26T16:00:00.000Z,5.3,226.5,5.7,567,3
 2017-07-26T17:00:00.000Z,5.3,226.5,5,568,3.3
 2017-07-26T18:00:00.000Z,5.3,226.6,6.1,535,3.1
 2017-07-26T19:00:00.000Z,5.3,226.6,6.5,523,3
 2017-07-26T20:00:00.000Z,5.3,226.6,6.9,520,2.6
 2017-07-26T21:00:00.000Z,5.3,226.7,6,525,1.9
 2017-07-26T22:00:00.000Z,5.3,226.7,5.9,525,1.8
 2017-07-26T23:00:00.000Z,5.3,226.8,5.4,523,1.6
 2017-07-27T00:00:00.000Z,5.3,226.8,5.2,521,1.7
 2017-07-27T01:00:00.000Z,5.3,226.8,4.9,522,1.6
 2017-07-27T02:00:00.000Z,5.3,226.9,4.5,516,1.2
 2017-07-27T03:00:00.000Z,5.3,226.9,4.9,504,1.4
 2017-07-27T04:00:00.000Z,5.3,227,4.8,492,0.9
 2017-07-27T05:00:00.000Z,5.3,227,4.7,480,1.2
 2017-07-27T06:00:00.000Z,5.3,227,4.3,469,1.4
 2017-07-27T07:00:00.000Z,5.3,227.1,4,461,1.8
 2017-07-27T08:00:00.000Z,5.3,227.1,4.3,457,1.7
 2017-07-27T09:00:00.000Z,5.3,227.2,4,452,1.9
 2017-07-27T10:00:00.000Z,5.3,227.2,4.2,450,1.8
 2017-07-27T11:00:00.000Z,5.3,227.2,4.2,433,2.2
 2017-07-27T12:00:00.000Z,5.3,227.3,4.1,428,2.4
 2017-07-27T13:00:00.000Z,5.3,227.3,4.2,446,2.6
 2017-07-27T14:00:00.000Z,5.3,227.4,3.8,426,2.6
 2017-07-27T15:00:00.000Z,5.3,227.4,3.9,423,3.1
 2017-07-27T16:00:00.000Z,5.4,227.4,4.1,416,2.9
 2017-07-27T17:00:00.000Z,5.4,227.5,4.1,421,3.5
 2017-07-27T18:00:00.000Z,5.4,227.5,4,429,3.8
 2017-07-27T19:00:00.000Z,5.4,227.6,4.1,416,3.1
 2017-07-27T20:00:00.000Z,5.4,227.6,4.3,414,3.8
 2017-07-27T21:00:00.000Z,5.4,227.6,4.8,421,3.9
 2017-07-27T22:00:00.000Z,5.4,227.7,5.2,439,3.9
 2017-07-27T23:00:00.000Z,5.4,227.7,4.2,436,4.7
 2017-07-28T00:00:00.000Z,5.4,227.8,4.2,418,4
 2017-07-28T01:00:00.000Z,5.4,227.8,4.3,422,4.4
 2017-07-28T02:00:00.000Z,5.4,227.8,4.3,420,3.6
 2017-07-28T03:00:00.000Z,5.4,227.9,3.7,428,4.6
 2017-07-28T04:00:00.000Z,5.4,227.9,4.3,411,3.9
 2017-07-28T05:00:00.000Z,5.4,227.9,4.8,427,4.9
 2017-07-28T06:00:00.000Z,5.4,228,4.8,434,5.1
 2017-07-28T07:00:00.000Z,5.4,228,4.7,439,4
 2017-07-28T08:00:00.000Z,5.4,228.1,4.9,457,4.4
 2017-07-28T09:00:00.000Z,5.4,228.1,5.1,456,4.8
 2017-07-28T10:00:00.000Z,5.4,228.1,4.6,449,4.5
 2017-07-28T11:00:00.000Z,5.4,228.2,4.9,436,4.2
 2017-07-28T12:00:00.000Z,5.4,228.2,5.1,448,4.8
 2017-07-28T13:00:00.000Z,5.4,228.3,4.9,453,5
 2017-07-28T14:00:00.000Z,5.4,228.3,5.3,449,5.1
 2017-07-28T15:00:00.000Z,5.4,228.3,5.2,452,4.5
 2017-07-28T16:00:00.000Z,5.4,228.4,4.6,439,4
 2017-07-28T17:00:00.000Z,5.4,228.4,4.7,435,4.2
 2017-07-28T18:00:00.000Z,5.4,228.5,4.4,433,4.6
 2017-07-28T19:00:00.000Z,5.4,228.5,4.1,429,4.3
 2017-07-28T20:00:00.000Z,5.4,228.5,4.4,436,4.5
 2017-07-28T21:00:00.000Z,5.5,228.6,4.8,429,4.9
 2017-07-28T22:00:00.000Z,5.5,228.6,4.8,419,4
 2017-07-28T23:00:00.000Z,5.5,228.7,4.7,419,4.1
 2017-07-29T00:00:00.000Z,5.5,228.7,4.7,406,3.3
 2017-07-29T01:00:00.000Z,5.5,228.7,5,410,3.6
 2017-07-29T02:00:00.000Z,5.5,228.8,5,425,3.9
 2017-07-29T03:00:00.000Z,5.5,228.8,4.9,418,3.7
 2017-07-29T04:00:00.000Z,5.5,228.9,5,414,3.4
 2017-07-29T05:00:00.000Z,5.5,228.9,4.9,410,2.9
 2017-07-29T06:00:00.000Z,5.5,228.9,5,405,2.4
 2017-07-29T07:00:00.000Z,5.5,229,4.4,402,3
 2017-07-29T08:00:00.000Z,5.5,229,4.7,408,2.9
 2017-07-29T09:00:00.000Z,5.5,229.1,4.3,407,2.5
 2017-07-29T10:00:00.000Z,5.5,229.1,4.5,395,2.5
 2017-07-29T11:00:00.000Z,5.5,229.1,4.4,390,2.6
 2017-07-29T12:00:00.000Z,5.5,229.2,4.4,403,2.8
 2017-07-29T13:00:00.000Z,5.5,229.2,4.5,410,3.3
 2017-07-29T14:00:00.000Z,5.5,229.3,4.5,397,3.2
 2017-07-29T15:00:00.000Z,5.5,229.3,4.3,394,2.6
 2017-07-29T16:00:00.000Z,5.5,229.3,4.4,389,2.3
 2017-07-29T17:00:00.000Z,5.5,229.4,4.2,402,2.3
 2017-07-29T18:00:00.000Z,5.5,229.4,4.3,403,2.7
 2017-07-29T19:00:00.000Z,5.5,229.5,4.5,387,2.7
 2017-07-29T20:00:00.000Z,5.5,229.5,4.4,411,3.2
 2017-07-29T21:00:00.000Z,5.5,229.5,4.7,393,3.1
 2017-07-29T22:00:00.000Z,5.5,229.6,4.7,382,2.7
 2017-07-29T23:00:00.000Z,5.5,229.6,4.5,383,2.7
 2017-07-30T00:00:00.000Z,5.5,229.7,4.6,375,2.7
 2017-07-30T01:00:00.000Z,5.5,229.7,4.6,396,3.1
 2017-07-30T02:00:00.000Z,5.5,229.7,4.8,384,3.1
 2017-07-30T03:00:00.000Z,5.5,229.8,4.8,376,2.8
 2017-07-30T04:00:00.000Z,5.6,229.8,4.8,372,2.6
 2017-07-30T05:00:00.000Z,5.6,229.9,4.8,370,2.8
 2017-07-30T06:00:00.000Z,5.6,229.9,4.8,367,3
 2017-07-30T07:00:00.000Z,5.6,229.9,5,368,3.1
 2017-07-30T08:00:00.000Z,5.6,230,4.9,390,3.5
 2017-07-30T09:00:00.000Z,5.6,230,4.5,397,3.8
 2017-07-30T10:00:00.000Z,5.6,230.1,4.5,358,3.3
 2017-07-30T11:00:00.000Z,5.6,230.1,4.9,359,3
 2017-07-30T12:00:00.000Z,5.6,230.1,5,357,3.3
 2017-07-30T13:00:00.000Z,5.6,230.2,5.1,351,3.3
 2017-07-30T14:00:00.000Z,5.6,230.2,5.4,348,3.1
 2017-07-30T15:00:00.000Z,5.6,230.3,5.4,351,3.5
 2017-07-30T16:00:00.000Z,5.6,230.3,5.4,350,3.5
 2017-07-30T17:00:00.000Z,5.6,230.3,5.3,341,3.2
 2017-07-30T18:00:00.000Z,5.6,230.4,5.7,345,3.1
 2017-07-30T19:00:00.000Z,5.6,230.4,5.7,339,4.2
 2017-07-30T20:00:00.000Z,5.6,230.5,5.5,338,4.8
 2017-07-30T21:00:00.000Z,5.6,230.5,5.5,335,3.7
 2017-07-30T22:00:00.000Z,5.6,230.5,5.4,330,3.5
 2017-07-30T23:00:00.000Z,5.6,230.6,5.7,330,3.2
 2017-07-31T00:00:00.000Z,5.6,230.6,5.7,334,3.9
 2017-07-31T01:00:00.000Z,5.6,230.7,5.4,329,3.3
 2017-07-31T02:00:00.000Z,5.6,230.7,4.6,335,4
 2017-07-31T03:00:00.000Z,5.6,230.7,4.2,357,5
 2017-07-31T04:00:00.000Z,5.6,230.8,4,342,5.1
 2017-07-31T05:00:00.000Z,5.6,230.8,4.3,345,5.4
 2017-07-31T06:00:00.000Z,5.6,230.9,4.2,336,4.8
 2017-07-31T07:00:00.000Z,5.6,230.9,4.2,333,4.4
 2017-07-31T08:00:00.000Z,5.6,230.9,3.8,338,5.3
 2017-07-31T09:00:00.000Z,5.6,231,3.4,341,5.4
 2017-07-31T10:00:00.000Z,5.6,231,3.4,349,5.9
 2017-07-31T11:00:00.000Z,5.7,231.1,3.4,351,5.9
 2017-07-31T12:00:00.000Z,5.7,231.1,3.4,347,6.2
 2017-07-31T13:00:00.000Z,5.7,231.1,3.5,347,6.3
 2017-07-31T14:00:00.000Z,5.7,231.2,3.4,339,6.6
 2017-07-31T15:00:00.000Z,5.7,231.2,3.8,342,6.5
 2017-07-31T16:00:00.000Z,5.7,231.3,3.8,342,6.6
 2017-07-31T17:00:00.000Z,5.7,231.3,3.8,332,6.8
 2017-07-31T18:00:00.000Z,5.7,231.3,4,332,7
 2017-07-31T19:00:00.000Z,5.7,231.4,4.2,335,7.7
 2017-07-31T20:00:00.000Z,5.7,231.4,4.5,340,9.1
 2017-07-31T21:00:00.000Z,5.7,231.5,4.8,337,9.4
 2017-07-31T22:00:00.000Z,5.7,231.5,4.8,333,9.7
 2017-07-31T23:00:00.000Z,5.7,231.5,5,330,10.3
 2017-08-01T00:00:00.000Z,5.7,231.6,5.4,330,10.5
 2017-08-01T01:00:00.000Z,5.7,231.6,5.5,333,11.6
 2017-08-01T02:00:00.000Z,5.7,231.7,5.5,328,11.4
 2017-08-01T03:00:00.000Z,5.7,231.7,5.2,323,11.4
 2017-08-01T04:00:00.000Z,5.7,231.7,5,316,11.4
 2017-08-01T05:00:00.000Z,5.7,231.8,4.8,317,12.5
 2017-08-01T06:00:00.000Z,5.7,231.8,4.6,316,14.7
 2017-08-01T07:00:00.000Z,5.7,231.9,5,324,19.3
 2017-08-01T08:00:00.000Z,5.7,231.9,3.3,324,25.3
 2017-08-01T09:00:00.000Z,5.7,231.9,6.9,346,9.9
 2017-08-01T10:00:00.000Z,5.7,232,6.9,354,10.6
 2017-08-01T11:00:00.000Z,5.7,232,7.7,353,11.7
 2017-08-01T12:00:00.000Z,5.7,232.1,9.3,363,13.1
 2017-08-01T13:00:00.000Z,5.7,232.1,7.9,395,8.6
 2017-08-01T14:00:00.000Z,5.7,232.1,7.2,428,7
 2017-08-01T15:00:00.000Z,5.7,232.2,9.5,426,4.3
 2017-08-01T16:00:00.000Z,5.7,232.2,8.8,415,4.4
 2017-08-01T17:00:00.000Z,5.7,232.3,8.7,454,5.5
 2017-08-01T18:00:00.000Z,5.7,232.3,9.7,452,5
 2017-08-01T19:00:00.000Z,5.8,232.3,9.8,455,4.5
 2017-08-01T20:00:00.000Z,5.8,232.4,9.2,440,4.7
 2017-08-01T21:00:00.000Z,5.8,232.4,8.2,442,4.8
 2017-08-01T22:00:00.000Z,5.8,232.5,7,422,4.5
 2017-08-01T23:00:00.000Z,5.8,232.5,5.5,422,6.1
 2017-08-02T00:00:00.000Z,5.8,232.5,6.8,421,4.7
 2017-08-02T01:00:00.000Z,5.8,232.6,8.4,418,3.1
 2017-08-02T02:00:00.000Z,5.8,232.6,9,406,2.6
 2017-08-02T03:00:00.000Z,5.8,232.7,9,396,3.4
 2017-08-02T04:00:00.000Z,5.8,232.7,9.2,386,2.3
 2017-08-02T05:00:00.000Z,5.8,232.7,8.5,372,5.2
 2017-08-02T06:00:00.000Z,5.8,232.8,8.1,364,4.9
 2017-08-02T07:00:00.000Z,5.8,232.8,6.8,369,5.2
 2017-08-02T08:00:00.000Z,5.8,232.9,6,397,4.7
 2017-08-02T09:00:00.000Z,5.8,232.9,5.5,399,4.3
 2017-08-02T10:00:00.000Z,5.8,232.9,5,419,3.7
 2017-08-02T11:00:00.000Z,5.8,233,3.7,427,3.3
 2017-08-02T12:00:00.000Z,5.8,233,2.9,404,3.5
 2017-08-02T13:00:00.000Z,5.8,233.1,3.9,402,4
 2017-08-02T14:00:00.000Z,5.8,233.1,4,394,5.4
 2017-08-02T15:00:00.000Z,5.8,233.1,5.3,394,4.7
 2017-08-02T16:00:00.000Z,5.8,233.2,4.7,393,3.3
 2017-08-02T17:00:00.000Z,5.8,233.2,2.5,384,3.7
 2017-08-02T18:00:00.000Z,5.8,233.3,2.7,387,4.1
 2017-08-02T19:00:00.000Z,5.8,233.3,4,386,4.2
 2017-08-02T20:00:00.000Z,5.8,233.3,4.6,364,2.7
 2017-08-02T21:00:00.000Z,5.8,233.4,5.1,359,2.5
 2017-08-02T22:00:00.000Z,5.8,233.4,5,359,3.4
 2017-08-02T23:00:00.000Z,5.8,233.5,4.5,355,4.1
 2017-08-03T00:00:00.000Z,5.8,233.5,4.6,351,3.1
 2017-08-03T01:00:00.000Z,5.8,233.5,4.4,350,3.3
 2017-08-03T02:00:00.000Z,5.8,233.6,4.1,348,3
 2017-08-03T03:00:00.000Z,5.8,233.6,4.1,348,3.4
 2017-08-03T04:00:00.000Z,5.9,233.7,3.8,340,2.9
 2017-08-03T05:00:00.000Z,5.9,233.7,3.7,340,2.6
 2017-08-03T06:00:00.000Z,5.9,233.7,3.7,341,2.8
 2017-08-03T07:00:00.000Z,5.9,233.8,3.7,345,3.2
 2017-08-03T08:00:00.000Z,5.9,233.8,3.7,344,3.7
 2017-08-03T09:00:00.000Z,5.9,233.9,3.6,342,4.8
 2017-08-03T10:00:00.000Z,5.9,233.9,3.7,336,3.2
 2017-08-03T11:00:00.000Z,5.9,233.9,5.6,355,4.4
 2017-08-03T12:00:00.000Z,5.9,234,5.8,366,6
 2017-08-03T13:00:00.000Z,5.9,234,5.9,382,7.4
 2017-08-03T14:00:00.000Z,5.9,234.1,7.1,390,8.4
 2017-08-03T15:00:00.000Z,5.9,234.1,7.8,390,8.8
 2017-08-03T16:00:00.000Z,5.9,234.1,9.2,404,11
 2017-08-03T17:00:00.000Z,5.9,234.2,9.7,402,12.3
 2017-08-03T18:00:00.000Z,5.9,234.2,9.4,391,16
 2017-08-03T19:00:00.000Z,5.9,234.3,11.1,399,18.4
 2017-08-03T20:00:00.000Z,5.9,234.3,11.3,402,22
 2017-08-03T21:00:00.000Z,5.9,234.3,15.2,416,19
 2017-08-03T22:00:00.000Z,5.9,234.4,16.1,423,22.6
 2017-08-03T23:00:00.000Z,5.9,234.4,16.2,420,35.3
 2017-08-04T00:00:00.000Z,5.9,234.5,16.9,410,37.7
 2017-08-04T01:00:00.000Z,5.9,234.5,16.9,403,43.8
 2017-08-04T02:00:00.000Z,5.9,234.5,17.8,398,38.3
 2017-08-04T03:00:00.000Z,5.9,234.6,18.6,407,35.5
 2017-08-04T04:00:00.000Z,5.9,234.6,18.2,424,33.3
 2017-08-04T05:00:00.000Z,5.9,234.7,11.5,432,14.2
 2017-08-04T06:00:00.000Z,5.9,234.7,14.4,430,11.8
 2017-08-04T07:00:00.000Z,5.9,234.7,17.2,454,13.4
 2017-08-04T08:00:00.000Z,5.9,234.8,18.1,510,10
 2017-08-04T09:00:00.000Z,5.9,234.8,16.2,553,10
 2017-08-04T10:00:00.000Z,5.9,234.9,15.8,583,11.1
 2017-08-04T11:00:00.000Z,5.9,234.9,12.1,605,7.6
 2017-08-04T12:00:00.000Z,5.9,234.9,11.9,622,6.2
 2017-08-04T13:00:00.000Z,5.9,235,9.7,642,6.2
 2017-08-04T14:00:00.000Z,6,235,8.1,697,5.5
 2017-08-04T15:00:00.000Z,6,235.1,6.7,711,4.2
 2017-08-04T16:00:00.000Z,6,235.1,6.4,690,4.6
 2017-08-04T17:00:00.000Z,6,235.1,6.9,690,4.6
 2017-08-04T18:00:00.000Z,6,235.2,7.2,662,4.4
 2017-08-04T19:00:00.000Z,6,235.2,7,647,3.7
 2017-08-04T20:00:00.000Z,6,235.3,6.9,655,3.3
 2017-08-04T21:00:00.000Z,6,235.3,6.4,649,3.1
 2017-08-04T22:00:00.000Z,6,235.3,5.5,674,2.9
 2017-08-04T23:00:00.000Z,6,235.4,5.1,668,2.7
 2017-08-05T00:00:00.000Z,6,235.4,5.5,663,2.5
 2017-08-05T01:00:00.000Z,6,235.5,5.3,661,2.6
 2017-08-05T02:00:00.000Z,6,235.5,5.6,664,2.8
 2017-08-05T03:00:00.000Z,6,235.5,5.3,659,2.8
 2017-08-05T04:00:00.000Z,6,235.6,5,690,2.8
 2017-08-05T05:00:00.000Z,6,235.6,4.7,673,2.7
